2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将3条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将4条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将5条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将6条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将7条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将8条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将9条----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将1万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将2万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将3万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将4万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将5万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将6万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将7万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将8万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 麻将9万----------4
2017-07-20 09:20:46,091 [25] INFO  DBServer - 牌堆24,5,5,27,13,16,12,22,11,4,25,14,4,13,24,2,19,29,7,6,2,22,16,26,17,25,22,11,2,21,1,1,3,29,28,15,24,21,9,3,14,27,15,11,13,17,6,21,9,17,15,4,23,9,19,18,27,11,27,6,15,12,8,26,23,21,19,1,4,7,28,23,14,25,9,3,6,29,28,2,29,23,8,22,5,8,5,24,7,7,26,16,12,3,18,8,26,14,16,28,18,25,13,12,18,19,17,1,
2017-07-20 09:20:46,091 [25] INFO  DBServer - 方位------1----4,4,5,5,11,12,13,13,14,16,22,24,25,27,
2017-07-20 09:20:57,151 [25] INFO  DBServer - Session: d4396540-6f08-40e2-9ca6-35a791437814/192.168.2.198:1899
This session was closed for ClientClosing!
2017-07-20 09:20:58,540 [21] INFO  DBServer - Session: 394cfd03-b1cc-46fc-8231-ce8d8b517e88/192.168.2.198:1683
This session was closed for SocketError!
2017-07-20 09:21:05,154 [3] INFO  DBServer - Session: 2bd7197a-e3f0-406e-9484-916b88ccbbd6/192.168.2.198:1967
A new session connected!
2017-07-20 09:21:05,170 [26] INFO  DBServer - 登录游戏----------2017/7/20 9:21:05
2017-07-20 09:21:05,591 [26] INFO  DBServer - 登录用户openid:AA53dc06bd-35af-4b97-8baa-a528aa4c09a0|昵称:测试用户----------2017/7/20 9:21:05
2017-07-20 09:21:18,352 [3] INFO  DBServer - Session: 562831b8-f4d7-4d29-b645-e5a597d6ba12/192.168.2.198:1971
A new session connected!
2017-07-20 09:21:18,352 [26] INFO  DBServer - 登录游戏----------2017/7/20 9:21:18
2017-07-20 09:21:18,757 [26] INFO  DBServer - 登录用户openid:AA16d31644-6cfa-4e4f-a54a-4111fa3c9b64|昵称:测试用户----------2017/7/20 9:21:18
2017-07-20 09:21:31,393 [26] INFO  DBServer - 用户请求加入房间:929209,openid:AA16d31644-6cfa-4e4f-a54a-4111fa3c9b64----------2017/7/20 9:21:31
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将1筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将2筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将3筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将4筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将5筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将6筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将7筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将8筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将9筒----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将1条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将2条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将3条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将4条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将5条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将6条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将7条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将8条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将9条----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将1万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将2万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将3万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将4万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将5万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将6万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将7万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将8万----------4
2017-07-20 09:21:31,643 [25] INFO  DBServer - 麻将9万----------4
